lon,lat,timestamp,nextStpId,flags,heading,arrT,isDly,destNm,prdt,nextStaId,line,trDr,rn,nextStaNm,destSt
-87.65287,41.92505,2016-06-20T16:48:50.000Z,30103,None,358,20160620 16:49:41,0,Linden,20160620 16:47:41,40530,p,1,504,Diversey,30203
-87.63387,41.88344,2016-06-20T16:48:50.000Z,30090,None,358,20160620 16:51:22,0,Linden,20160620 16:48:22,40460,p,1,505,Merchandise Mart,30203
-87.62758,41.88574,2016-06-20T16:48:50.000Z,30039,None,90,20160620 16:49:33,0,Linden,20160620 16:48:33,40200,p,5,506,Randolph/Wabash,30203
-87.65363,41.95248,2016-06-20T16:48:50.000Z,30258,None,176,20160620 16:50:30,0,Loop,20160620 16:48:30,41320,p,5,507,Belmont,30203
-87.65761,41.96436,2016-06-20T16:48:50.000Z,30294,None,164,20160620 16:50:15,0,Loop,20160620 16:48:15,40080,p,5,508,Sheridan,30203
-87.65985,41.9998,2016-06-20T16:48:50.000Z,30106,None,149,20160620 16:52:36,0,Loop,20160620 16:48:36,40540,p,5,509,Wilson,30203
-87.66662,42.01352,2016-06-20T16:48:50.000Z,30106,None,149,20160620 16:53:31,0,Loop,20160620 16:47:31,40540,p,5,510,Wilson,30203
-87.68069,42.03751,2016-06-20T16:48:50.000Z,30053,None,167,20160620 16:49:17,0,Loop,20160620 16:48:17,40270,p,5,511,Main,30203
-87.68393,42.06106,2016-06-20T16:48:50.000Z,30011,None,150,20160620 16:49:30,0,Loop,20160620 16:48:30,40050,p,5,512,Davis,30203
-87.6816,42.04165,2016-06-20T16:48:50.000Z,30010,None,346,20160620 16:50:26,0,Linden,20160620 16:48:26,40050,p,1,513,Davis,30203
-87.63548,41.8903,2016-06-20T16:48:50.000Z,30091,None,167,20160620 16:49:39,0,Loop,20160620 16:48:39,40460,p,5,514,Merchandise Mart,30203
-87.63659,41.89909,2016-06-20T16:48:50.000Z,30138,None,176,20160620 16:49:16,0,Loop,20160620 16:48:16,40710,p,5,515,Chicago,30203
-87.6658,42.00651,2016-06-20T16:48:50.000Z,30163,None,354,20160620 16:50:22,0,Linden,20160620 16:48:22,40840,p,1,516,South Boulevard,30203
-87.68559,42.06395,2016-06-20T16:48:50.000Z,30241,None,328,20160620 16:47:11,0,Linden,20160620 16:46:11,41250,p,1,517,Central,30203
-87.65252,41.91469,2016-06-20T16:48:50.000Z,30156,None,178,20160620 16:49:29,0,Loop,20160620 16:47:29,40800,p,5,518,Sedgwick,30203
-87.65313,41.93276,2016-06-20T16:49:50.000Z,30231,None,359,20160620 16:50:38,0,Linden,20160620 16:49:38,41210,p,1,504,Wellington,30203
-87.63387,41.88344,2016-06-20T16:49:50.000Z,30090,None,358,20160620 16:51:22,0,Linden,20160620 16:48:22,40460,p,1,505,Merchandise Mart,30203
-87.62622,41.88443,2016-06-20T16:49:50.000Z,30039,None,178,20160620 16:50:34,0,Linden,20160620 16:49:34,40200,p,5,506,Randolph/Wabash,30203
-87.65357,41.94594,2016-06-20T16:49:50.000Z,30258,None,176,20160620 16:50:31,0,Loop,20160620 16:49:31,41320,p,5,507,Belmont,30203
-87.65519,41.95377,2016-06-20T16:49:50.000Z,30294,None,89,20160620 16:49:57,0,Loop,20160620 16:48:57,40080,p,5,508,Sheridan,30203
-87.65925,41.99711,2016-06-20T16:49:50.000Z,30106,None,177,20160620 16:52:22,0,Loop,20160620 16:49:22,40540,p,5,509,Wilson,30203
-87.66662,42.01352,2016-06-20T16:49:50.000Z,30106,None,149,20160620 16:53:31,0,Loop,20160620 16:47:31,40540,p,5,510,Wilson,30203
-87.67954,42.03346,2016-06-20T16:49:50.000Z,30164,None,157,20160620 16:50:06,0,Loop,20160620 16:49:06,40840,p,5,511,South Boulevard,30203
-87.68333,42.05798,2016-06-20T16:49:50.000Z,30011,None,179,20160620 16:50:01,0,Loop,20160620 16:49:01,40050,p,5,512,Davis,30203
-87.68354,42.04771,2016-06-20T16:49:50.000Z,30101,None,3,20160620 16:51:38,0,Linden,20160620 16:49:38,40520,p,1,513,Foster,30203
-87.63548,41.8903,2016-06-20T16:49:50.000Z,30074,None,167,20160620 16:50:36,0,Linden,20160620 16:49:36,40380,p,5,514,Clark/Lake,30203
-87.63659,41.89909,2016-06-20T16:49:50.000Z,30138,None,176,20160620 16:49:16,0,Loop,20160620 16:48:16,40710,p,5,515,Chicago,30203
-87.6686,42.01545,2016-06-20T16:49:50.000Z,30163,None,310,20160620 16:50:39,0,Linden,20160620 16:49:39,40840,p,1,516,South Boulevard,30203
-87.68559,42.06395,2016-06-20T16:49:50.000Z,30241,None,328,20160620 16:47:11,0,Linden,20160620 16:46:11,41250,p,1,517,Central,30203
-87.64669,41.91033,2016-06-20T16:49:50.000Z,30156,None,92,20160620 16:49:48,0,Loop,20160620 16:48:48,40800,p,5,518,Sedgwick,30203
-87.65321,41.93466,2016-06-20T16:50:50.000Z,30231,None,357,20160620 16:51:28,0,Linden,20160620 16:50:28,41210,p,1,504,Wellington,30203
-87.63388,41.88411,2016-06-20T16:50:50.000Z,30090,None,358,20160620 16:52:32,0,Linden,20160620 16:50:32,40460,p,1,505,Merchandise Mart,30203
-87.62621,41.88382,2016-06-20T16:50:50.000Z,30132,None,178,20160620 16:51:34,0,Linden,20160620 16:50:34,40680,p,5,506,Adams/Wabash,30203
-87.65338,41.93975,2016-06-20T16:50:50.000Z,30232,None,178,20160620 16:51:29,0,Loop,20160620 16:50:29,41210,p,5,507,Wellington,30203
-87.65745,41.96352,2016-06-20T16:50:50.000Z,30294,None,165,20160620 16:51:01,0,Loop,20160620 16:50:01,40080,p,5,508,Sheridan,30203
-87.65899,41.98805,2016-06-20T16:50:50.000Z,30106,None,178,20160620 16:52:34,0,Loop,20160620 16:50:34,40540,p,5,509,Wilson,30203
-87.66662,42.01352,2016-06-20T16:50:50.000Z,30106,None,149,20160620 16:53:31,0,Loop,20160620 16:47:31,40540,p,5,510,Wilson,30203
-87.67833,42.02761,2016-06-20T16:50:50.000Z,30176,None,170,20160620 16:51:14,0,Loop,20160620 16:50:14,40900,p,5,511,Howard,30203
-87.68356,42.05416,2016-06-20T16:50:50.000Z,30011,None,179,20160620 16:50:42,0,Loop,20160620 16:49:42,40050,p,5,512,Davis,30203
-87.68354,42.04771,2016-06-20T16:50:50.000Z,30101,None,3,20160620 16:51:38,0,Linden,20160620 16:49:38,40520,p,1,513,Foster,30203
-87.63392,41.88583,2016-06-20T16:50:50.000Z,30074,None,178,20160620 16:51:11,0,Linden,20160620 16:50:11,40380,p,5,514,Clark/Lake,30203
-87.63595,41.89678,2016-06-20T16:50:50.000Z,30091,None,127,20160620 16:52:40,0,Loop,20160620 16:49:40,40460,p,5,515,Merchandise Mart,30203
-87.67226,42.01854,2016-06-20T16:50:50.000Z,30163,None,309,20160620 16:51:20,0,Linden,20160620 16:50:20,40840,p,1,516,South Boulevard,30203
-87.68559,42.06395,2016-06-20T16:50:50.000Z,30241,None,328,20160620 16:47:11,1,Linden,20160620 16:46:11,41250,p,1,517,Central,30203
-87.6393,41.91041,2016-06-20T16:50:50.000Z,30138,None,89,20160620 16:52:51,0,Loop,20160620 16:49:51,40710,p,5,518,Chicago,30203
-87.65329,41.93658,2016-06-20T16:51:50.000Z,30257,None,357,20160620 16:51:51,0,Linden,20160620 16:50:51,41320,p,1,504,Belmont,30203
-87.63397,41.88845,2016-06-20T16:51:50.000Z,30090,None,359,20160620 16:52:26,0,Linden,20160620 16:51:26,40460,p,1,505,Merchandise Mart,30203
-87.62613,41.88076,2016-06-20T16:51:50.000Z,30132,None,178,20160620 16:52:32,0,Linden,20160620 16:51:32,40680,p,5,506,Adams/Wabash,30203
-87.65336,41.93873,2016-06-20T16:51:50.000Z,30104,None,179,20160620 16:51:42,0,Loop,20160620 16:50:42,40530,p,5,507,Diversey,30203
-87.65519,41.95377,2016-06-20T16:51:50.000Z,30258,None,89,20160620 16:54:33,0,Loop,20160620 16:51:33,41320,p,5,508,Belmont,30203
-87.65879,41.98183,2016-06-20T16:51:50.000Z,30106,None,178,20160620 16:52:45,0,Loop,20160620 16:50:45,40540,p,5,509,Wilson,30203
-87.66662,42.01352,2016-06-20T16:51:50.000Z,30106,None,149,20160620 16:53:31,1,Loop,20160620 16:47:31,40540,p,5,510,Wilson,30203
-87.67408,42.02004,2016-06-20T16:51:50.000Z,30106,None,127,20160620 17:00:27,0,Loop,20160620 16:51:27,40540,p,5,511,Wilson,30203
-87.68354,42.04771,2016-06-20T16:51:50.000Z,30134,None,183,20160620 16:53:13,0,Loop,20160620 16:51:13,40690,p,5,512,Dempster,30203
-87.68356,42.05416,2016-06-20T16:51:50.000Z,30078,None,359,20160620 16:52:16,0,Linden,20160620 16:51:16,40400,p,1,513,Noyes,30203
-87.63392,41.88583,2016-06-20T16:51:50.000Z,30074,None,178,20160620 16:51:11,0,Linden,20160620 16:50:11,40380,p,5,514,Clark/Lake,30203
-87.63553,41.89051,2016-06-20T16:51:50.000Z,30091,None,179,20160620 16:53:34,0,Loop,20160620 16:51:34,40460,p,5,515,Merchandise Mart,30203
-87.67226,42.01854,2016-06-20T16:51:50.000Z,30163,None,309,20160620 16:51:20,0,Linden,20160620 16:50:20,40840,p,1,516,South Boulevard,30203
-87.68559,42.06395,2016-06-20T16:51:50.000Z,30241,None,328,20160620 16:47:11,1,Linden,20160620 16:46:11,41250,p,1,517,Central,30203
-87.63723,41.90892,2016-06-20T16:51:50.000Z,30138,None,178,20160620 16:53:18,0,Loop,20160620 16:51:18,40710,p,5,518,Chicago,30203
-87.65341,41.9407,2016-06-20T16:52:51.000Z,30163,None,358,20160620 17:08:16,0,Linden,20160620 16:52:16,40840,p,1,504,South Boulevard,30203
-87.63397,41.88897,2016-06-20T16:52:51.000Z,30137,None,357,20160620 16:53:42,0,Linden,20160620 16:51:42,40710,p,1,505,Chicago,30203
-87.62604,41.87752,2016-06-20T16:52:51.000Z,30166,None,179,20160620 16:53:39,0,Linden,20160620 16:52:39,40850,p,5,506,Harold Washington Library-State/Van Buren,30203
-87.65326,41.936,2016-06-20T16:52:51.000Z,30104,None,177,20160620 16:53:34,0,Loop,20160620 16:52:34,40530,p,5,507,Diversey,30203
-87.65493,41.95377,2016-06-20T16:52:51.000Z,30258,None,91,20160620 16:55:28,0,Loop,20160620 16:52:28,41320,p,5,508,Belmont,30203
-87.65849,41.97152,2016-06-20T16:52:51.000Z,30106,None,178,20160620 16:53:22,0,Loop,20160620 16:52:22,40540,p,5,509,Wilson,30203
-87.66592,42.00868,2016-06-20T16:52:51.000Z,30106,None,178,20160620 16:58:17,0,Loop,20160620 16:52:17,40540,p,5,510,Wilson,30203
-87.67289,42.01906,2016-06-20T16:52:51.000Z,30106,None,129,20160620 17:00:55,0,Loop,20160620 16:51:55,40540,p,5,511,Wilson,30203
-87.68354,42.04771,2016-06-20T16:52:51.000Z,30134,None,183,20160620 16:53:13,0,Loop,20160620 16:51:13,40690,p,5,512,Dempster,30203
-87.68334,42.05828,2016-06-20T16:52:51.000Z,30241,None,359,20160620 16:54:19,0,Linden,20160620 16:52:19,41250,p,1,513,Central,30203
-87.63391,41.88572,2016-06-20T16:52:51.000Z,30074,None,89,20160620 16:53:38,0,Linden,20160620 16:52:38,40380,p,5,514,Clark/Lake,30203
-87.63553,41.89051,2016-06-20T16:52:51.000Z,30091,None,179,20160620 16:53:34,0,Loop,20160620 16:51:34,40460,p,5,515,Merchandise Mart,30203
-87.67226,42.01854,2016-06-20T16:52:51.000Z,30163,None,309,20160620 16:51:20,0,Linden,20160620 16:50:20,40840,p,1,516,South Boulevard,30203
-87.68559,42.06395,2016-06-20T16:52:51.000Z,30241,None,328,20160620 16:47:11,1,Linden,20160620 16:46:11,41250,p,1,517,Central,30203
-87.63723,41.90892,2016-06-20T16:52:51.000Z,30138,None,178,20160620 16:53:18,0,Loop,20160620 16:51:18,40710,p,5,518,Chicago,30203
-87.65352,41.94457,2016-06-20T16:53:51.000Z,30163,None,358,20160620 17:07:27,0,Linden,20160620 16:53:27,40840,p,1,504,South Boulevard,30203
-87.63553,41.8913,2016-06-20T16:53:51.000Z,30137,None,359,20160620 16:53:53,0,Linden,20160620 16:52:53,40710,p,1,505,Chicago,30203
-87.62793,41.87692,2016-06-20T16:53:51.000Z,30031,None,267,20160620 16:54:34,0,Linden,20160620 16:53:34,40160,p,5,506,LaSalle/Van Buren,30203
-87.65305,41.93097,2016-06-20T16:53:51.000Z,30236,None,177,20160620 16:54:34,0,Loop,20160620 16:53:34,41220,p,5,507,Fullerton,30203
-87.65364,41.94927,2016-06-20T16:53:51.000Z,30258,None,179,20160620 16:55:36,0,Loop,20160620 16:53:36,41320,p,5,508,Belmont,30203
-87.65761,41.96436,2016-06-20T16:53:51.000Z,30294,None,164,20160620 16:55:33,0,Loop,20160620 16:53:33,40080,p,5,509,Sheridan,30203
-87.66592,42.00868,2016-06-20T16:53:51.000Z,30106,None,178,20160620 16:58:17,0,Loop,20160620 16:52:17,40540,p,5,510,Wilson,30203
-87.67289,42.01906,2016-06-20T16:53:51.000Z,30106,None,129,20160620 17:00:55,0,Loop,20160620 16:51:55,40540,p,5,511,Wilson,30203
-87.6816,42.04165,2016-06-20T16:53:51.000Z,30053,None,166,20160620 16:54:57,0,Loop,20160620 16:52:57,40270,p,5,512,Main,30203
-87.68559,42.06395,2016-06-20T16:53:51.000Z,30241,None,328,20160620 16:54:30,0,Linden,20160620 16:53:30,41250,p,1,513,Central,30203
-87.63181,41.88574,2016-06-20T16:53:51.000Z,30050,None,89,20160620 16:54:30,0,Linden,20160620 16:53:30,40260,p,5,514,State/Lake,30203
-87.63548,41.8903,2016-06-20T16:53:51.000Z,30091,None,167,20160620 16:54:25,0,Loop,20160620 16:53:25,40460,p,5,515,Merchandise Mart,30203
-87.67226,42.01854,2016-06-20T16:53:51.000Z,30163,None,309,20160620 16:51:20,0,Linden,20160620 16:50:20,40840,p,1,516,South Boulevard,30203
-87.68562,42.06399,2016-06-20T16:53:51.000Z,30203,None,330,20160620 16:55:32,0,Linden,20160620 16:53:32,41050,p,1,517,Linden,30203
-87.63659,41.89909,2016-06-20T16:53:51.000Z,30138,None,176,20160620 16:54:23,0,Loop,20160620 16:53:23,40710,p,5,518,Chicago,30203
-87.65363,41.94756,2016-06-20T16:54:51.000Z,30175,None,359,20160620 17:06:31,0,Linden,20160620 16:54:31,40900,p,1,504,Howard,30203
-87.64324,41.91037,2016-06-20T16:54:51.000Z,30127,None,268,20160620 16:56:26,0,Linden,20160620 16:54:26,40660,p,1,505,Armitage,30203
-87.6327,41.87685,2016-06-20T16:54:51.000Z,30031,None,269,20160620 16:55:30,0,Linden,20160620 16:54:30,40160,p,5,506,LaSalle/Van Buren,30203
-87.65287,41.92505,2016-06-20T16:54:51.000Z,30128,None,178,20160620 16:56:09,0,Loop,20160620 16:54:09,40660,p,5,507,Armitage,30203
-87.65342,41.94099,2016-06-20T16:54:51.000Z,30232,None,178,20160620 16:55:37,0,Loop,20160620 16:54:37,41210,p,5,508,Wellington,30203
-87.65519,41.95377,2016-06-20T16:54:51.000Z,30294,None,89,20160620 16:55:09,0,Loop,20160620 16:54:09,40080,p,5,509,Sheridan,30203
-87.66592,42.00868,2016-06-20T16:54:51.000Z,30106,None,178,20160620 16:58:17,0,Loop,20160620 16:52:17,40540,p,5,510,Wilson,30203
-87.66987,42.01657,2016-06-20T16:54:51.000Z,30106,None,131,20160620 17:01:28,0,Loop,20160620 16:54:28,40540,p,5,511,Wilson,30203
-87.68069,42.03751,2016-06-20T16:54:51.000Z,30053,None,167,20160620 16:55:23,0,Loop,20160620 16:54:23,40270,p,5,512,Main,30203
-87.68559,42.06395,2016-06-20T16:54:51.000Z,30241,None,328,20160620 16:54:30,0,Linden,20160620 16:53:30,41250,p,1,513,Central,30203
-87.62936,41.88574,2016-06-20T16:54:51.000Z,30050,None,89,20160620 16:55:33,0,Linden,20160620 16:54:33,40260,p,5,514,State/Lake,30203
-87.63397,41.88897,2016-06-20T16:54:51.000Z,30074,None,177,20160620 16:55:39,0,Linden,20160620 16:54:39,40380,p,5,515,Clark/Lake,30203
-87.67289,42.01906,2016-06-20T16:54:51.000Z,30163,None,309,20160620 16:55:28,0,Linden,20160620 16:54:28,40840,p,1,516,South Boulevard,30203
-87.68762,42.06762,2016-06-20T16:54:51.000Z,30203,None,333,20160620 16:55:36,0,Linden,20160620 16:54:36,41050,p,1,517,Linden,30203
-87.63659,41.89909,2016-06-20T16:54:51.000Z,30138,None,176,20160620 16:54:23,0,Loop,20160620 16:53:23,40710,p,5,518,Chicago,30203
-87.65364,41.95227,2016-06-20T16:55:51.000Z,30163,None,4,20160620 17:07:37,0,Linden,20160620 16:55:37,40840,p,1,504,South Boulevard,30203
-87.64324,41.91037,2016-06-20T16:55:51.000Z,30127,None,268,20160620 16:56:26,0,Linden,20160620 16:54:26,40660,p,1,505,Armitage,30203
-87.63365,41.87697,2016-06-20T16:55:51.000Z,30007,None,336,20160620 16:55:56,0,Linden,20160620 16:54:56,40040,p,5,506,Quincy,30203
-87.65264,41.91822,2016-06-20T16:55:51.000Z,30156,None,178,20160620 16:58:36,0,Loop,20160620 16:55:36,40800,p,5,507,Sedgwick,30203
-87.65336,41.93873,2016-06-20T16:55:51.000Z,30104,None,179,20160620 16:56:00,0,Loop,20160620 16:55:00,40530,p,5,508,Diversey,30203
-87.65745,41.96352,2016-06-20T16:55:51.000Z,30294,None,165,20160620 16:56:19,0,Loop,20160620 16:55:19,40080,p,5,509,Sheridan,30203
-87.66523,42.00459,2016-06-20T16:55:51.000Z,30106,None,152,20160620 17:00:38,0,Loop,20160620 16:55:38,40540,p,5,510,Wilson,30203
-87.66592,42.00868,2016-06-20T16:55:51.000Z,30106,None,178,20160620 17:01:11,0,Loop,20160620 16:55:11,40540,p,5,511,Wilson,30203
-87.6789,42.03054,2016-06-20T16:55:51.000Z,30164,None,167,20160620 16:56:32,0,Loop,20160620 16:55:32,40840,p,5,512,South Boulevard,30203
-87.68559,42.06395,2016-06-20T16:55:51.000Z,30241,None,328,20160620 16:54:30,0,Linden,20160620 16:53:30,41250,p,1,513,Central,30203
-87.62758,41.88574,2016-06-20T16:55:51.000Z,30039,None,90,20160620 16:56:06,0,Linden,20160620 16:55:06,40200,p,5,514,Randolph/Wabash,30203
-87.63392,41.88583,2016-06-20T16:55:51.000Z,30074,None,178,20160620 16:55:53,0,Linden,20160620 16:54:53,40380,p,5,515,Clark/Lake,30203
-87.67833,42.02761,2016-06-20T16:55:51.000Z,30052,None,350,20160620 16:56:57,0,Linden,20160620 16:54:57,40270,p,1,516,Main,30203
-87.63595,41.89678,2016-06-20T16:55:51.000Z,30091,None,127,20160620 16:58:51,0,Loop,20160620 16:54:51,40460,p,5,518,Merchandise Mart,30203
-87.6537,41.95346,2016-06-20T16:56:52.000Z,30175,None,334,20160620 17:07:18,0,Linden,20160620 16:56:18,40900,p,1,504,Howard,30203
-87.64716,41.91043,2016-06-20T16:56:52.000Z,30127,None,299,20160620 16:58:01,0,Linden,20160620 16:56:01,40660,p,1,505,Armitage,30203
-87.63374,41.87872,2016-06-20T16:56:52.000Z,30141,None,357,20160620 16:58:18,0,Linden,20160620 16:56:18,40730,p,5,506,Washington/Wells,30203
-87.65258,41.91645,2016-06-20T16:56:52.000Z,30156,None,177,20160620 16:58:27,0,Loop,20160620 16:56:27,40800,p,5,507,Sedgwick,30203
-87.65326,41.936,2016-06-20T16:56:52.000Z,30104,None,177,20160620 16:57:29,0,Loop,20160620 16:56:29,40530,p,5,508,Diversey,30203
-87.65745,41.96352,2016-06-20T16:56:52.000Z,30294,None,165,20160620 16:56:19,0,Loop,20160620 16:55:19,40080,p,5,509,Sheridan,30203
-87.66523,42.00459,2016-06-20T16:56:52.000Z,30106,None,152,20160620 17:00:38,0,Loop,20160620 16:55:38,40540,p,5,510,Wilson,30203
-87.67833,42.02761,2016-06-20T16:56:52.000Z,30176,None,170,20160620 16:56:42,0,Loop,20160620 16:55:42,40900,p,5,511,Howard,30203
-87.68559,42.06395,2016-06-20T16:56:52.000Z,30241,None,328,20160620 16:54:30,0,Linden,20160620 16:53:30,41250,p,1,513,Central,30203
-87.62622,41.88443,2016-06-20T16:56:52.000Z,30039,None,178,20160620 16:57:22,0,Linden,20160620 16:56:22,40200,p,5,514,Randolph/Wabash,30203
-87.63274,41.88573,2016-06-20T16:56:52.000Z,30074,None,89,20160620 16:57:03,0,Linden,20160620 16:56:03,40380,p,5,515,Clark/Lake,30203
-87.67954,42.03346,2016-06-20T16:56:52.000Z,30133,None,337,20160620 16:58:32,0,Linden,20160620 16:56:32,40690,p,1,516,Dempster,30203
-87.63553,41.89051,2016-06-20T16:56:52.000Z,30091,None,179,20160620 16:58:23,0,Loop,20160620 16:56:23,40460,p,5,518,Merchandise Mart,30203
-87.65493,41.95377,2016-06-20T16:57:52.000Z,30175,None,271,20160620 17:06:57,0,Linden,20160620 16:56:57,40900,p,1,504,Howard,30203
-87.64716,41.91043,2016-06-20T16:57:52.000Z,30127,None,299,20160620 16:58:01,0,Linden,20160620 16:56:01,40660,p,1,505,Armitage,30203
-87.63386,41.88307,2016-06-20T16:57:52.000Z,30141,None,358,20160620 16:58:39,0,Linden,20160620 16:57:39,40730,p,5,506,Washington/Wells,30203
-87.64669,41.91033,2016-06-20T16:57:52.000Z,30156,None,92,20160620 16:58:33,0,Loop,20160620 16:57:33,40800,p,5,507,Sedgwick,30203
-87.65298,41.92914,2016-06-20T16:57:52.000Z,30236,None,177,20160620 16:58:39,0,Loop,20160620 16:57:39,41220,p,5,508,Fullerton,30203
-87.65519,41.95377,2016-06-20T16:57:52.000Z,30258,None,89,20160620 17:00:04,0,Loop,20160620 16:57:04,41320,p,5,509,Belmont,30203
-87.65985,41.9998,2016-06-20T16:57:52.000Z,30106,None,149,20160620 17:01:14,0,Loop,20160620 16:57:14,40540,p,5,510,Wilson,30203
-87.67748,42.02302,2016-06-20T16:57:52.000Z,30176,None,169,20160620 16:58:32,0,Loop,20160620 16:57:32,40900,p,5,511,Howard,30203
-87.68642,42.0654,2016-06-20T16:57:52.000Z,30242,None,150,20160620 16:58:37,0,Loop,20160620 16:57:37,41250,p,5,512,Central,30203
-87.68559,42.06395,2016-06-20T16:57:52.000Z,30241,None,328,20160620 16:54:30,1,Linden,20160620 16:53:30,41250,p,1,513,Central,30203
-87.62621,41.88382,2016-06-20T16:57:52.000Z,30132,None,178,20160620 16:58:25,0,Linden,20160620 16:57:25,40680,p,5,514,Adams/Wabash,30203
-87.63089,41.88574,2016-06-20T16:57:52.000Z,30050,None,89,20160620 16:58:07,0,Linden,20160620 16:57:07,40260,p,5,515,State/Lake,30203
-87.67954,42.03346,2016-06-20T16:57:52.000Z,30133,None,337,20160620 16:58:32,0,Linden,20160620 16:56:32,40690,p,1,516,Dempster,30203
-87.63548,41.8903,2016-06-20T16:57:52.000Z,30074,None,167,20160620 16:59:38,0,Linden,20160620 16:57:38,40380,p,5,518,Clark/Lake,30203
-87.65678,41.95535,2016-06-20T16:58:52.000Z,30163,None,358,20160620 17:07:42,0,Linden,20160620 16:57:42,40840,p,1,504,South Boulevard,30203
-87.64716,41.91043,2016-06-20T16:58:52.000Z,30127,None,299,20160620 16:58:01,0,Linden,20160620 16:56:01,40660,p,1,505,Armitage,30203
-87.63387,41.88344,2016-06-20T16:58:52.000Z,30090,None,358,20160620 17:00:50,0,Linden,20160620 16:57:50,40460,p,1,506,Merchandise Mart,30203
-87.64423,41.91035,2016-06-20T16:58:52.000Z,30156,None,89,20160620 16:59:21,0,Loop,20160620 16:58:21,40800,p,5,507,Sedgwick,30203
-87.65287,41.92505,2016-06-20T16:58:52.000Z,30128,None,178,20160620 17:00:09,0,Loop,20160620 16:58:09,40660,p,5,508,Armitage,30203
-87.65363,41.95248,2016-06-20T16:58:52.000Z,30258,None,176,20160620 17:00:33,0,Loop,20160620 16:58:33,41320,p,5,509,Belmont,30203
-87.65915,41.99279,2016-06-20T16:58:52.000Z,30106,None,176,20160620 17:01:34,0,Loop,20160620 16:58:34,40540,p,5,510,Wilson,30203
-87.67289,42.01906,2016-06-20T16:58:52.000Z,30106,None,129,20160620 17:07:13,0,Loop,20160620 16:58:13,40540,p,5,511,Wilson,30203
-87.68551,42.0638,2016-06-20T16:58:52.000Z,30079,None,148,20160620 16:59:06,0,Loop,20160620 16:58:06,40400,p,5,512,Noyes,30203
-87.62611,41.88013,2016-06-20T16:58:52.000Z,30132,None,178,20160620 16:59:36,0,Linden,20160620 16:58:36,40680,p,5,514,Adams/Wabash,30203
-87.62771,41.88574,2016-06-20T16:58:52.000Z,30050,None,90,20160620 16:59:30,0,Linden,20160620 16:58:30,40260,p,5,515,State/Lake,30203
-87.6816,42.04165,2016-06-20T16:58:52.000Z,30010,None,346,20160620 17:00:00,0,Linden,20160620 16:58:00,40050,p,1,516,Davis,30203
-87.63548,41.8903,2016-06-20T16:58:52.000Z,30074,None,167,20160620 16:58:52,0,Linden,20160620 16:57:52,40380,p,5,518,Clark/Lake,30203
-87.65678,41.95535,2016-06-20T16:59:52.000Z,30163,None,358,20160620 17:07:42,0,Linden,20160620 16:57:42,40840,p,1,504,South Boulevard,30203
-87.64716,41.91043,2016-06-20T16:59:52.000Z,30127,None,299,20160620 16:58:01,0,Linden,20160620 16:56:01,40660,p,1,505,Armitage,30203
-87.63387,41.88344,2016-06-20T16:59:52.000Z,30090,None,358,20160620 17:00:50,0,Linden,20160620 16:57:50,40460,p,1,506,Merchandise Mart,30203
-87.6393,41.91041,2016-06-20T16:59:52.000Z,30138,None,89,20160620 17:02:03,0,Loop,20160620 16:59:03,40710,p,5,507,Chicago,30203
-87.65274,41.92104,2016-06-20T16:59:52.000Z,30128,None,178,20160620 17:00:30,0,Loop,20160620 16:59:30,40660,p,5,508,Armitage,30203
